Federal Provider Number,Number of hospitalizations per 1000 long-stay resident days,Number of outpatient emergency department visits per 1000 long-stay resident days,Percentage of short-stay residents who had an outpatient emergency department visit,Percentage of short-stay residents who were rehospitalized after a nursing home admission
445377,1.906387,0.846318,3.258408,16.337308
445378,0.6913729999999999,0.5077550000000001,4.009562,18.155569
445380,0.316738,0.278298,14.470332999999998,23.661029
445381,1.586303,1.598408,13.151474,17.098686999999998
445382,1.116357,0.254388,14.141946,13.242897
445383,1.405583,1.156976,15.096635999999998,22.678618
445387,1.231676,2.235344,17.400916,20.841275
445390,2.074835,2.2164900000000003,14.203441,26.933607
445391,0.80723,1.391001,5.068626999999998,17.263942
445393,1.762689,0.8707440000000001,13.195203,20.248736
445396,1.226924,0.60385,3.297282,18.216024
445397,1.185473,1.899335,11.710787,15.764282
445401,0.662457,0.979344,19.030426,21.034382
445402,0.707867,0.08842799999999999,7.57808,13.812176
445406,1.4541389999999998,0.328979,4.99268,12.437818
445408,1.069431,0.518569,10.273615,20.752134
445410,1.287042,0.5797899999999999,8.403413,25.186205
445411,1.728388,0.5777869999999999,13.264976,24.21994
445412,1.381312,0.80193,13.102066,11.956134
445413,1.7024400000000002,1.888616,31.179845,29.215978000000003
445419,1.166448,1.113452,13.51913,15.972546
445421,2.108564,0.932781,10.814735,19.922202
445422,1.161439,0.886812,12.042819,11.721271
445423,0.529864,0.635027,14.245477,15.341774
445424,1.445137,1.394957,8.868707,20.738942
445425,2.212133,1.022667,13.12802,19.191122
445426,1.059422,0.380941,4.688643,26.367272
445427,1.369498,0.951938,7.7079520000000015,26.110455
445428,1.1806290000000002,0.588129,1.989733,20.061041
445429,1.188172,1.225904,12.11795,11.789859
445430,0.286873,0.347853,14.915351,11.740441
445431,1.32824,0.0,12.98202,11.833759
445433,0.927869,0.918902,18.388627,22.457752
445434,0.8551479999999999,0.884125,12.889242,11.116181
445435,1.3566,1.309893,10.344448,22.059363
445437,1.277336,0.374846,2.653213,13.689162
445439,1.195488,0.175432,8.618698,22.758957
445440,1.0185879999999998,0.268075,0.0,20.365856
445442,0.32560300000000003,0.329591,16.857095,25.912089
445444,1.286399,0.962847,26.142558,23.474379000000006
445445,1.630996,1.026063,4.628533,23.908673
445446,1.535896,1.121025,10.427395,11.875393
445447,2.407926,1.162798,8.743696,29.042114
445448,0.907589,0.72822,12.290386,21.592584
445449,1.715969,1.106976,11.922179,30.645355
445451,0.653207,0.383443,11.176066,17.819633
445452,1.212788,0.792081,10.209326,24.01284
445453,2.461365,0.7392479999999999,12.734216,24.138804
445454,0.6984229999999999,0.8795209999999999,11.195771,20.354885
445455,0.700869,0.552978,16.051885000000002,27.029429
445456,2.341859,0.92958,8.490495,16.192959
445458,1.422127,0.699435,2.7979990000000003,26.9724
445459,1.1201139999999998,1.979735,16.498117,19.347594
445460,2.105103,0.6619970000000001,11.078614,26.214951
445461,0.932688,0.637829,15.778421,16.649047
445462,1.291397,1.128449,16.206442000000006,22.103067000000006
445463,1.780988,1.622707,12.600698,23.649028
445464,0.7400359999999999,0.563767,4.3466559999999985,22.28969
445465,1.6916669999999998,1.764113,8.248814999999999,32.431318
445467,1.7385849999999998,0.661782,9.819263,16.607158
445468,1.7775470000000002,1.800715,14.763832,18.114113
445469,3.039742,1.395418,16.921308,34.512568
445471,1.605796,0.822457,8.535874,16.238077
445472,0.612228,0.646632,7.695107000000001,28.900319
445473,1.05244,0.642541,7.520915,21.971597
445474,0.919995,1.059038,7.417495,10.235206
445475,0.644625,0.15378,6.676144,16.622161
445476,1.279498,0.425692,8.169253,19.639567
445477,1.835186,0.8582,10.972903,23.129358
445478,2.405402,1.2864790000000002,17.511871,33.358003000000004
445479,1.354621,0.267049,10.902475,11.699118
445480,1.109911,0.289082,6.868867,24.435381
445482,1.671038,0.5696180000000001,12.337524,35.94027600000001
445483,1.882988,0.5377770000000001,15.196447,39.228349
445484,1.884202,0.46901,6.2109760000000005,18.000873000000006
445485,1.770059,0.473828,5.404123,27.164541
445487,1.193648,0.6766270000000001,4.241622,34.704956
445488,1.00071,0.329385,15.628824,23.694505
445489,1.198964,1.147771,9.916778,15.671638
445490,0.955394,0.308125,12.445124,19.619622
445491,1.7502060000000002,0.5298609999999999,8.987556,29.149205
445492,1.838549,2.492136,23.335456,35.919088
445494,2.080849,2.573274,14.42433,25.912622
445495,2.694211,2.175602,6.771539999999999,22.805635
445496,0.918658,0.393289,5.567819,27.469976000000006
445497,1.170133,1.65095,13.815244,28.7799
445500,0.505784,0.422515,3.674142,18.697008
445501,1.405464,0.749626,8.038845,26.674294
445502,1.043659,0.965284,7.407574,22.890008
445503,1.932614,1.760284,18.179013,25.242438
445504,1.7884,0.33742300000000003,10.555827,20.140814
445506,1.230759,0.451908,8.805667,12.2139
445510,0.96037,0.972163,12.262682,20.167459
445511,0.754141,0.094147,12.742272,20.379861
445512,1.42274,0.42767,4.540331,21.395426
445513,1.882138,0.234005,7.831078,26.838543
445515,0.314048,0.0,5.343792,14.225104
445516,1.1484450000000002,0.622935,4.389577,18.21188
445518,1.909475,1.412643,11.867297,31.523572
445519,0.728772,0.346454,10.089148,19.745156
445520,0.206963,0.0,7.497708,22.296241
445522,0.8602870000000001,0.56933,7.918638,24.020334
445524,1.015285,0.420859,14.219172,25.298484
445525,0.957855,0.6493220000000001,8.509135,26.537807
445530,1.168998,0.748141,18.206429,17.68437
455001,2.033288,0.69958,9.645249,27.629778
455020,2.2185740000000003,1.282682,7.968555,27.445054
455351,1.3834030000000002,0.510881,8.469758,26.875444
455390,1.159759,1.720144,0.0,19.36574
455412,1.846171,0.244766,7.345016,18.339711
455416,2.109075,0.7198720000000001,13.583889,37.686472
455423,1.655774,0.486263,0.0,26.531573
455429,2.5825,0.692587,10.854584,31.999797
455444,1.919497,0.380839,3.3419550000000005,25.122647
455455,2.289778,1.87228,16.018142,25.742338
455463,1.757435,1.053158,4.569496,29.502954
455475,0.57197,0.57462,17.142934,31.237895
455480,1.810699,0.823867,9.339181,21.871532
455485,1.896477,0.5959180000000001,16.913488,22.446005
455486,1.105091,1.029019,14.873569,30.803301
455489,2.058053,1.036527,29.147596000000004,29.608836
455490,1.441801,0.285112,8.329153,19.343214
455493,0.928546,1.22728,11.862021,22.563462
455494,0.478307,0.749208,7.375763,32.035918
455497,1.435915,0.447114,5.447291000000001,18.103905
455509,1.223571,1.1012110000000002,2.874443,15.295932999999998
455515,1.731652,1.096544,13.590357999999998,28.759046
455522,1.443469,0.791651,6.288784,22.765763
455523,1.444018,0.972772,10.948039,28.192261
455528,0.812958,0.644472,6.7379050000000005,25.897699
455532,2.169432,2.690824,31.551516,37.496026
455533,2.901399,1.701224,16.950344,30.493277000000006
455536,1.794539,2.022778,22.102541,22.590796
455538,1.065694,1.148355,9.362527,30.12616
455551,1.524518,1.170187,16.373138,32.188136
455554,1.168203,0.765011,25.839021,10.213397
455555,2.079837,1.2265629999999998,15.23063,25.807805
455557,1.841323,0.7265659999999999,6.43079,27.352569
455561,2.340786,1.645344,15.365407,25.789754
455565,4.000947,1.912656,9.049689,21.10935
455569,1.415504,1.077125,18.846785,33.738766
455570,2.005058,1.754477,11.101157,33.442261
455572,1.227413,0.683876,9.518148,27.503639
455573,2.065239,0.899121,10.331603,26.44727
455574,1.890999,0.853881,11.041006,27.898808
455575,0.916861,1.2185979999999998,8.240981,22.267523
455576,2.0263720000000003,0.26205500000000004,10.640251,29.601775
455579,1.673005,1.596326,15.665681,21.173415
455582,2.613961,0.953014,12.469791,24.980098
455586,3.102795,1.108337,21.61799,19.342661
455589,1.1994280000000002,0.755473,12.03607,23.023728
455591,2.561515,0.949852,9.37797,23.115866
455592,1.104697,0.530644,14.754376,24.012106
455594,1.968509,0.574487,10.404676,24.860175
455597,0.79505,1.240457,9.504841,22.740395
455599,1.386218,1.551621,14.472903,10.368916
455602,1.618707,1.185278,14.93808,17.731932999999994
455606,1.831663,0.767331,9.064749,28.166603
455608,1.405948,0.756933,11.725064,26.347508
455617,2.385845,0.255076,7.418966,28.453867
455618,0.855541,0.785822,14.155569,20.268048
455621,1.597201,0.5359510000000001,14.385395,16.212314000000006
455625,1.822067,0.500058,10.52528,28.384292
455626,1.825802,0.848634,15.00349,31.792009000000004
455627,1.183493,0.8981950000000001,8.647617,15.852004
455628,1.189309,0.5233869999999999,13.670039,26.281953
455631,1.967732,0.629925,13.087406,6.3328989999999985
455637,0.7694989999999999,0.188759,11.148129,14.318859
455638,1.234782,0.8323459999999999,13.793067,25.644349
455643,2.153519,1.371445,21.553455,24.242972
455646,2.2584720000000003,1.135845,10.218086,33.13439
455651,1.887011,0.325124,11.173938,26.2172
455652,0.8995270000000001,0.157006,4.689435,12.785747
455653,1.741004,0.637664,12.495674,28.620009000000003
455670,1.626291,0.949824,22.499194,22.586075
455673,2.850091,2.048203,23.99269,26.850267
455675,1.635309,0.417611,6.645036,23.871841
455676,2.174346,2.277854,18.505157,34.276582
455678,1.493567,0.479814,13.459722,17.763102
455684,1.480623,0.762817,13.250513,29.246603000000004
455687,1.662816,0.499453,4.8611580000000005,24.031821
455690,1.882112,0.715151,15.110495000000002,23.637386
455697,1.7804810000000002,0.747553,3.841716,15.849603
455699,1.740171,1.140987,20.984143,36.332552
455700,2.23587,1.035906,14.970429,25.343778
455703,1.82232,0.6269859999999999,11.764441,30.169348
455713,1.383128,0.784285,3.528222,47.336765
455714,2.557874,0.444482,21.376527,28.985107
455715,0.596581,0.411813,7.700852999999999,16.604481
455718,1.330258,0.866224,7.036641,20.348453
455724,1.387438,0.536038,11.438792,32.156490999999995
455726,3.247531,1.64153,30.337219,24.630557
455731,2.062183,0.5185029999999999,15.280678,27.741061
455732,1.333479,0.8225889999999999,16.669044,22.552668
455742,1.453765,1.130768,17.208804,26.698234000000006
455744,1.446538,1.219715,16.619777,16.1551
455745,1.62618,1.866929,19.742646,23.165463
455748,2.665567,0.985222,7.282996000000002,27.595105
455753,3.6559,1.765494,10.179967,36.923851
455754,0.899653,0.44806,4.675322,13.452966
455757,2.720225,0.895056,8.484786,28.593489
455761,2.050681,0.6273880000000001,4.457404,23.351286
455762,1.513952,1.0913620000000002,16.521117,19.470783
455763,2.406849,1.5018479999999998,17.76744,19.163961
455771,1.325113,1.0803200000000002,12.902852,33.779078000000005
455785,1.802948,0.377376,6.8959899999999985,22.952578
455789,2.8788970000000003,2.372024,19.659116,27.841467
455796,1.827656,0.832047,20.639845,13.116848
455797,1.016125,0.541719,8.185136,16.243073000000006
455798,0.474293,0.290437,13.303759,28.048489
455799,1.356233,0.221791,4.132786,21.625604
455802,1.905587,0.60993,4.70949,26.482602000000004
455804,1.7102970000000002,0.748107,13.110929,26.992472
455806,1.543974,0.526341,3.532795,15.581620999999998
455808,2.572601,1.403647,24.038257,36.536729
455810,1.199098,0.0,13.057851,23.346904
455812,2.649691,0.5934649999999999,5.113162,33.637861
455815,1.575389,0.890818,8.775522,21.199551
455817,2.036973,1.092927,6.755862,31.499237
455819,2.42543,0.414615,4.913942,28.060270000000006
455822,1.079713,0.26150500000000004,13.432593,9.861822
455823,1.652068,0.48638,9.535065,27.987827000000006
455831,2.917505,0.574789,17.148241,38.225255
455832,0.680909,0.834065,12.491379,24.948696
455834,0.918938,1.301025,19.019199,37.282797
455835,0.876662,0.234916,5.13783,14.595684
455840,1.644092,1.725309,28.320916,26.66142
455849,2.463019,1.682217,18.640166,28.151235
455855,2.09136,1.185637,20.610911,34.09532
455856,2.852571,0.784605,4.3009879999999985,27.40412
455861,2.089035,0.770658,10.130056,13.452701
455862,2.777534,0.5329430000000001,9.291676,36.056467
455864,2.69186,0.8752629999999999,13.176075,23.936577
455869,2.25358,0.8042729999999999,3.597626,38.863843
455871,1.558158,1.179319,5.285773000000002,22.989733
455872,2.8181540000000003,0.862137,10.899136,30.176941
455876,2.407316,0.459459,7.575455000000002,26.364559000000003
455879,1.625791,0.861843,16.014305,26.965808000000006
455881,2.230788,1.020485,12.052872,31.589438
455889,2.6908,1.722805,14.471344,38.850226
455895,1.215846,0.985319,6.704544,29.424437
455900,1.042934,1.2894370000000002,7.2593679999999985,20.752014000000006
455904,1.2700870000000002,0.500009,7.528642999999999,19.953921
455906,1.122923,1.0084110000000002,27.098414,21.275365
455908,2.491029,1.14921,8.599786,24.611942000000006
455910,3.451579,1.103402,22.458484,37.47335
455915,1.528382,0.6455420000000001,10.018873,30.189426
455916,3.263174,1.061744,16.010085999999998,43.746826
455917,0.793451,0.08666900000000001,6.225077,28.100004
455923,1.865098,1.288928,15.37425,23.544684
455925,1.452871,0.432518,11.054893,23.036874
455929,1.15476,0.726468,16.588066,10.874932
455931,1.714995,0.856296,16.366557,19.383773
455934,2.144802,0.925009,6.112579,32.683925
455935,2.435653,1.787465,16.169052,11.454431
455940,0.841901,0.646621,0.0,27.560214
455941,0.348912,0.561231,11.651029,16.440177
455942,1.813261,0.482041,3.337086,21.423563
455944,1.518623,0.499901,5.026,27.914022
455952,2.546704,0.772646,11.211122,29.033449
455957,1.453962,0.819064,11.385765,18.444447
455959,1.9224330000000005,1.119007,16.503844,21.053914
455960,1.600926,0.603266,2.332004,20.296014000000003
455961,2.049414,1.562135,4.88327,15.430375
455962,1.749738,1.206383,20.7336,33.453402000000004
455963,1.691546,1.338776,28.629451,30.42909
455965,1.548031,0.202513,5.130792,14.577777
455968,1.7799459999999998,2.885479,22.749802,26.717266
455969,2.287536,0.692195,15.323772,37.114427
455970,1.046657,0.477256,21.056769,13.470403
455974,1.043447,0.624866,13.655335,19.271867
455983,1.630835,0.626409,10.894079,25.728969
455985,2.171607,0.636973,8.465525,22.260276
455986,2.184186,1.664689,7.627781,33.115029
455989,1.267162,2.103002,23.972502,29.466076
455999,1.294011,1.794082,2.964661,27.84737
465003,0.92167,0.213847,5.803534,13.028719
465006,0.8269,0.6857,10.611735,9.91284
465049,1.029563,0.945159,11.821326,19.60778
465057,0.937415,2.4740900000000003,14.556888,10.03531
465059,0.206017,0.63969,10.936429,12.085946
465064,1.513038,1.165826,11.8541,30.575267
465067,1.27634,0.769386,12.945248,13.723307
465069,0.8251860000000001,0.359944,7.3617029999999986,19.610663
465075,1.174705,0.302193,6.4627089999999985,14.565957
465078,2.003175,0.570365,11.564368,11.726331
465079,0.798032,0.492958,14.416369,23.644253
465084,0.375575,0.748325,18.908658,16.160615
465089,0.702321,0.57723,7.714473,16.050562
465090,0.385705,1.377764,17.822311,22.281033
465091,0.881655,0.238132,2.734448,14.978628
465092,0.670608,1.118027,17.326477,0.0
465094,1.727326,0.681823,4.634633999999998,10.756222
465095,0.8826370000000001,0.323112,4.557047,11.926885
465098,0.6765399999999999,0.369103,8.807614,29.666357
465100,0.931044,0.202306,3.864534,21.036003
465101,1.486322,0.513135,10.720767,29.179319
465102,1.077086,0.343092,12.251826,24.573273
465104,0.8388530000000001,0.43459,5.766789,15.503497
465108,0.770768,0.636831,3.680938,24.054107
465109,0.09105,0.114379,4.190746,21.724376
465111,0.472505,0.8940290000000001,5.730812,11.276275
465112,1.390632,0.59944,17.183641,14.066499
465116,1.467298,0.794305,14.612829,18.43844
465117,0.85225,0.670234,8.004333,10.670604
465119,1.05484,0.595688,12.236065,12.640451
465125,1.33936,0.514475,6.970745,29.446104
465137,0.768844,0.977566,14.315604,27.941776
465139,1.477473,0.417706,0.0,30.111579
465143,0.883508,0.7572840000000001,10.296157,18.803945
465144,0.7047260000000001,0.28217800000000004,10.795088,17.700929000000006
465146,0.937517,0.127254,8.418064999999999,25.381414000000003
465147,0.35049600000000003,0.563454,6.597689999999999,18.836585
465152,0.912895,0.8105289999999999,4.356703,7.336150999999999
465153,0.625269,1.042121,16.637851,15.919588
465156,0.7239300000000001,0.454528,6.965889999999999,11.9727
465163,0.7689,0.113674,13.289229,18.59963
465178,0.759969,0.47465,12.365658,18.271343
465180,0.229388,0.1127,5.850626,3.455214
465181,0.470093,0.195614,0.0,11.206652
465184,0.5276029999999999,0.22192,1.121183,20.333666
465186,1.281244,0.6914779999999999,20.434933,24.89172
465188,1.177395,0.448646,12.654809,9.51753
475003,0.449588,0.280668,18.707853,22.83832
475012,1.134732,0.678391,14.922476,17.654412
475014,0.7104560000000001,0.794497,15.126965,21.943506
475017,0.6235310000000001,0.8411860000000001,23.926088,10.699869
475018,1.150906,1.539722,24.388656,23.264336
475019,1.06751,1.302159,8.639013,23.836456
475020,1.034306,0.7025819999999999,15.365619,17.155556
475021,1.289024,0.523725,13.167832,19.855569
475023,1.201043,0.30097,9.191785,28.297208
475025,0.5834779999999999,1.146898,15.744121,10.627324
475027,1.054742,1.070503,19.241588,16.844286
475029,1.361511,1.270826,15.540235999999998,25.477334
475030,1.40736,0.693487,5.8463059999999984,17.263108
475033,0.958214,0.8574959999999999,16.035687,16.94446
475037,1.386159,1.0394139999999998,11.431519,27.407484000000004
475039,1.334847,0.952731,26.186033,19.90798
475040,1.221295,1.242116,11.552434,12.600773
475042,0.68991,1.294844,9.447738,10.184085
475043,0.710559,0.4247770000000001,0.0,23.243332
475044,1.316816,2.2533990000000004,12.833157,20.884195
475045,0.6022310000000001,0.246154,6.155916,15.053806
475047,0.8520260000000001,0.910954,10.256236,17.499637
475049,0.558717,1.905266,14.228808,12.97721
475053,1.857565,1.377404,9.389665,45.993055
475055,0.0,1.211315,22.990073,26.418271
475056,0.8420770000000001,1.095259,6.51031,0.0
475057,0.561886,0.7868350000000001,9.984979,24.121264
495002,1.372973,0.508184,6.055664,14.543759
495011,1.462579,0.306715,3.787429,23.155991
495013,1.946418,0.98072,7.7919990000000015,30.917351
495015,1.6790919999999998,1.05448,12.72803,22.476812
495019,1.877027,0.25001,5.967845,29.068898
495034,0.595859,0.603823,14.088283,9.033433
495038,0.8928520000000001,0.5754739999999999,6.720592,24.172119
495045,2.171005,0.146851,5.288773,22.507602
495046,1.186308,1.059854,12.91244,16.4162
495057,0.628139,0.07686,4.745616,27.223416
495068,1.834658,0.419051,11.741159,23.108844
495071,1.237411,0.744324,18.857489,27.290713
495077,3.04776,1.567864,15.562847,26.76158
495079,2.339644,1.075947,14.650348,19.621064
495085,1.7734849999999998,0.497596,7.591214999999999,21.804044
495086,2.001442,1.241718,8.966452,21.267643
495087,0.728847,0.36454,6.319107,19.706548
495092,1.6421599999999998,0.669452,9.471958,20.242244
495093,0.935752,0.6060260000000001,10.111307,23.301822
495096,0.8222860000000001,0.393081,7.0603539999999985,20.224414000000003
495097,1.425514,0.471294,9.521665,20.260871
495099,0.461496,0.118222,5.591432,12.982295
495102,1.215576,0.144205,10.353998,25.330039000000006
495105,1.707642,1.193984,17.3402,25.440866
495107,1.855448,0.883072,8.913387,25.423499
495108,2.3835900000000003,0.990464,13.331572,25.228605
495109,2.186795,2.111616,12.897956,24.228836
495112,0.914257,0.794492,8.041677,19.935528
495114,2.008322,0.541821,7.585916,28.446037
495115,0.998666,0.62971,8.443932,23.91643
495117,1.496548,0.6480630000000001,12.438626,19.785012
495118,1.069569,0.5906060000000001,13.04833,14.886773000000002
495120,0.866519,0.344789,6.394369,23.963288
495121,1.068375,0.484274,7.624338000000002,21.089423
495123,0.650331,0.34296,6.191039,16.882573
495126,0.826938,1.410805,17.507285999999993,20.214648
495127,1.3280040000000002,0.51447,13.615913,23.594104
495131,0.784093,0.454429,10.86328,16.307851
495133,0.988632,0.597751,11.379825,27.243794
495134,1.672978,1.177645,6.942253,16.872613
495135,1.330166,1.218199,16.954232,25.654
495139,1.104134,0.423891,8.586789999999999,23.698272
495140,0.737418,0.501252,1.486529,28.235555
495141,0.8685879999999999,0.4657810000000001,8.094536999999999,8.809422
495142,1.967038,0.665913,11.810413,24.957184
495143,1.6563740000000002,1.6478419999999998,8.290747,32.338083000000005
495144,1.09526,1.235573,14.949517000000002,21.0622
495146,1.309211,1.344396,13.10426,14.848809
495147,0.961257,0.72113,13.094779,25.301079
495149,2.111748,1.158706,9.984448,13.2246
495151,1.268917,0.46156,5.624884,11.125889
495152,1.5000129999999998,1.388305,9.197086,33.353096
495153,1.747565,0.38681,7.111872999999999,20.134597
495155,1.110849,0.465646,6.186669,22.841248
495156,1.976472,1.538874,10.406337,26.604771000000003
495157,2.92382,0.746358,7.976838000000001,16.639863000000002
495165,0.983759,0.332096,12.655279,22.878049
495166,2.542583,2.3112,19.723139,25.560598
495168,0.681888,1.014597,12.466863,13.809001
495171,1.246948,0.255021,2.46064,19.541113
495173,1.757596,0.816752,11.069686,26.536515
495174,1.1155,0.361748,9.095154,20.123936
495177,0.8601049999999999,0.884239,10.115735,12.431161
495178,0.59883,0.37721,14.119313,22.937982
495179,0.704418,0.723046,4.979318,20.283324
495183,0.951975,0.61545,8.119419,24.945870000000006
495184,1.245541,0.997405,8.061963,26.987583
495185,1.25694,0.693009,14.106804,21.066264
495186,0.816559,0.250202,12.73542,20.163559
495187,0.844915,0.863735,19.575722,25.274055
495188,0.867519,1.158256,6.080515,19.474327
495189,1.296607,0.797823,11.201331,23.284197
495190,1.221217,0.90757,12.046964,26.984369
495191,0.8650120000000001,3.095287,27.329782,24.761972
495192,0.870624,0.883437,18.378844,22.548327
495193,0.639066,0.31655300000000003,7.751319,17.083895000000002
495194,2.113704,0.99025,15.523315,27.298423
495196,0.681765,0.44641,9.360276,16.452938
495197,2.010524,0.348231,10.194875,31.570208
495199,1.815787,1.810319,15.14339,17.665603
495200,0.978731,1.64995,20.518964,18.711179
495201,1.593891,1.196334,14.875845000000002,17.589572
495202,0.799732,0.880991,20.646042,17.202455
495203,0.780936,0.560037,2.960226,30.950708
495204,1.463373,0.99359,12.743012,23.554297
495205,1.593355,0.4372470000000001,6.48911,20.97953
495206,1.076449,1.09073,17.782857999999994,23.347853
495207,1.288653,0.473403,12.651493,12.029401
495209,1.20329,0.33369,9.645409,25.531319
495210,1.378841,0.5460149999999999,16.648004,21.657383
495211,0.783891,0.48364,10.056901,19.402596
495213,2.697229,1.415385,19.605662,27.090721
495215,1.7177650000000002,0.700341,9.309904,26.051029
495216,1.688476,0.379269,12.450141,20.790308
495217,0.549825,0.425156,10.571544,20.641688
495218,1.953829,1.641703,25.16521,24.056222
495220,0.704673,1.522463,19.695258,20.03543
495221,1.09586,1.135989,18.247171,18.410767
495226,0.945844,1.110015,14.716575,18.499792000000006
495227,0.967025,0.347918,9.225351,22.376049
495230,0.528226,0.416942,3.37149,13.920954
495232,1.497178,0.181988,10.29849,22.594366
495233,1.127324,0.8886959999999999,18.952794,9.712284
495234,1.6607919999999998,1.11249,4.445658,23.32196
495235,0.931243,0.8053060000000001,14.132803,21.376325
495236,1.130452,0.734114,11.069087,10.944603
495237,2.0504580000000003,1.282058,12.718277,21.859179
495240,2.866003,0.805132,12.026926,24.539173
495241,1.180598,1.148692,9.771617,23.647889000000006
495242,0.909425,0.561825,12.218488,15.311292000000002
495243,0.923325,1.010656,8.39568,23.16348
495244,0.492946,0.773828,7.010267,7.119911
495246,2.153115,0.33534899999999995,9.343804,26.710606
495247,2.473695,1.054935,13.61924,20.227696
495248,2.289725,0.542432,12.616754,28.648823
495249,0.6042270000000001,1.0444209999999998,5.282977,23.349120000000006
495250,0.592268,1.400075,15.392264,19.546812
495252,2.510472,1.507048,12.696856,15.797856
495253,2.867554,1.538203,19.403565,19.507853
495255,0.35385900000000003,0.44199,7.7425570000000015,12.908372
495256,1.7647970000000002,0.24891,11.389477,27.516194
495257,0.936804,0.087519,5.646918,19.372902
495258,1.331413,0.946049,14.902427,22.155718
495259,0.976608,0.784748,12.931026,21.740381
495260,0.931995,0.058888,6.439681,19.293864000000006
495261,0.222575,0.08634,2.758328,15.499771
495262,0.324949,0.182821,9.942417,10.507486
495264,1.6755639999999998,1.216013,9.231954,14.015779
495266,1.732286,1.063575,14.831173,18.256301
495267,0.873449,0.387931,7.469086,20.726424
495268,2.320133,0.434754,7.381622,17.392297
495270,1.54121,1.021444,15.716213,28.599261
495272,0.937426,0.8871620000000001,8.601047,17.852192000000006
495273,1.186292,0.393054,3.986941,18.52616
495274,1.585723,0.379944,3.580577,18.057286
495275,0.87602,0.599391,6.887973,22.088626
495276,0.777629,0.6338090000000001,16.699113,20.723989000000003
495277,0.8755639999999999,1.048492,19.15873,20.381120000000006
495279,1.144842,0.389744,12.228569,14.915333
495283,2.396624,0.586489,16.057775,28.508032
495286,0.991113,0.6565340000000001,8.726473,19.300852
495287,1.184209,1.3018379999999998,25.424071,22.788032
495291,1.09105,0.566705,10.269668,15.8827
495293,1.716821,0.56295,5.428332,14.276471
495294,0.7401949999999999,0.40477,12.05543,17.404301999999998
495295,1.330231,1.018899,14.279436,21.431177
495296,2.021639,2.211503,14.570502,22.82629
495297,0.8773059999999999,0.210281,5.493969,19.011484
495299,1.714523,0.546121,17.331372,15.301335
495300,1.651752,0.325093,4.168689,19.059719
495301,0.395935,0.32923800000000003,12.584459,25.651194
495302,1.298898,0.979782,9.439222,31.417595
495303,1.7691580000000002,0.787632,15.674648,15.733396
495305,1.116297,1.032206,17.448704,23.263501
495306,1.191669,0.919853,3.092259,15.563233
495308,1.264178,0.46153,16.283684,23.790732
495309,1.742363,1.182958,20.116177,25.307219
495311,0.329322,0.207725,5.937059,14.738129999999998
495312,1.045581,0.452421,10.254511,33.634094
495315,1.11898,1.922902,19.273071,26.244293
495316,1.567916,1.358825,9.529381,27.075974
495317,1.235649,0.508512,7.563577,10.588088
495318,0.8911399999999999,1.664839,17.209979,15.581442
495319,1.591873,0.429925,10.891756,28.689557
495320,1.038014,2.465531,27.418128000000006,17.896445
495321,0.694304,1.025294,5.540780000000002,21.475971
495323,1.157293,0.669593,15.007529000000002,22.561495
495325,0.951821,0.434764,4.995661,25.040056
495326,0.8500129999999999,0.3839280000000001,8.878592,27.130509000000004
495328,0.475095,0.67892,11.926406,15.728816
495330,1.543087,1.059793,8.640047000000001,16.924153
495331,0.631846,1.037262,10.133867,23.853553
495333,1.023634,0.927524,14.720522,16.110856
495334,1.101533,0.548377,5.550439,19.81234
495336,1.202288,1.063234,10.343323,29.317106
495337,0.676509,0.232545,5.720473,22.016445
495338,1.653745,0.8624379999999999,16.267771,23.812107
495339,1.203524,0.750131,10.707149,16.928635999999994
495340,1.386053,0.5775899999999999,9.675671,22.812246
495342,1.5187469999999998,0.601586,9.5211,18.69375
495343,1.270708,0.76517,14.980674,11.205227
495344,0.779503,0.8404360000000001,15.848663,17.470489999999998
495345,1.322517,1.7741490000000002,8.673776,20.388798
495347,1.726595,1.256479,15.774671,26.552740000000004
495348,1.334489,0.92557,18.446446,15.503117
495349,0.7413569999999999,0.6808109999999999,10.960566,16.903894
495350,2.03265,0.90404,19.211513,22.870027
495352,0.906197,1.407577,7.699279,15.729617
495353,0.547484,0.429468,9.994591,19.059329
495354,1.020343,0.294991,12.725474,25.780919
495355,1.595974,1.529888,7.316811,21.461897
495356,1.603694,0.622311,7.747837,20.478652
495357,1.065717,0.5047649999999999,6.988613000000001,23.15412
495358,1.78755,0.374325,5.298671,15.776154
495359,0.84559,0.298433,9.226226,13.741126
495360,1.4558719999999998,1.373416,8.401885,24.141626
495361,1.28871,0.39048,4.731256,12.720141
495362,1.498827,0.8147909999999999,14.309053,21.845322
495363,1.735672,0.8049310000000001,12.703624,24.733414
495364,0.8637879999999999,0.272789,11.349586,22.731919
495365,1.918147,1.390472,7.685361,21.215353
495366,0.712227,0.7758229999999999,23.618986,25.717535
495367,0.977123,0.301232,14.924017,25.705182
495368,0.38449,0.164129,16.306666,26.072211
495369,1.262517,0.834208,7.713151,26.046131
495370,0.6967479999999999,0.386177,7.132821000000002,19.934547
495371,0.720557,1.293482,17.938181,33.487891
495372,0.904891,0.986344,16.552685,11.158219
495373,1.363177,0.245458,5.858503,20.30028
495375,0.937681,1.688273,18.84862,37.013943
495377,1.176419,0.580755,12.247022,27.159013
