Federal Provider Number,Code B,Code C,Code D,Code E,Code F,Code G,Code H,Code I,Code J,Code K,Code L
275020,0.0,0.0,20.0,13.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
275021,1.0,0.0,17.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
275024,0.0,0.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
275025,1.0,2.0,16.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
275026,0.0,0.0,22.0,14.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
275027,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
275029,1.0,2.0,9.0,4.0,2.0,6.0,1.0,1.0,1.0,1.0,0.0
275030,0.0,0.0,14.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
275035,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
275040,0.0,2.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
275043,1.0,1.0,14.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
275044,1.0,1.0,29.0,8.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0
275047,1.0,0.0,14.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
275049,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275053,1.0,1.0,15.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
275056,0.0,1.0,7.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
275060,0.0,0.0,12.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
275061,0.0,0.0,7.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
275064,0.0,0.0,9.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
275065,0.0,1.0,11.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
275066,0.0,1.0,13.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
275067,0.0,0.0,13.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
275069,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275070,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275072,0.0,0.0,14.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
275073,0.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
275079,0.0,0.0,17.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
275080,0.0,1.0,13.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
275081,0.0,0.0,9.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
275084,0.0,0.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
275087,0.0,0.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275090,0.0,0.0,16.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
275091,0.0,2.0,13.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
275093,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275094,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
275100,0.0,0.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
275101,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275103,0.0,2.0,35.0,18.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
275104,0.0,1.0,15.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
275106,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275107,1.0,0.0,20.0,14.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0
275109,0.0,0.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
275111,1.0,0.0,7.0,3.0,1.0,2.0,1.0,0.0,3.0,0.0,0.0
275112,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275114,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275115,0.0,0.0,18.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
275119,1.0,1.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
275120,1.0,0.0,10.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
275121,2.0,1.0,12.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
275122,0.0,0.0,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
275123,0.0,0.0,13.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
275124,0.0,1.0,6.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
275125,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275126,0.0,1.0,14.0,6.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0
275127,0.0,0.0,12.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
275129,0.0,1.0,28.0,21.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
275130,0.0,1.0,9.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
275131,0.0,0.0,10.0,21.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
275132,1.0,0.0,13.0,13.0,10.0,5.0,2.0,0.0,0.0,0.0,1.0
275133,0.0,1.0,13.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
275134,0.0,0.0,9.0,9.0,8.0,2.0,0.0,0.0,1.0,0.0,1.0
275135,0.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
275136,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
275140,0.0,0.0,14.0,11.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0
275144,0.0,0.0,11.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
275147,0.0,0.0,10.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
275148,0.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
275153,0.0,0.0,11.0,8.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0
27A052,0.0,1.0,17.0,5.0,2.0,2.0,1.0,0.0,0.0,6.0,1.0
285002,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285004,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285019,0.0,0.0,5.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
285036,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285049,0.0,0.0,24.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
285054,0.0,0.0,39.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
285055,0.0,0.0,18.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285057,0.0,0.0,15.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
285058,0.0,1.0,34.0,13.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0
285059,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285062,0.0,0.0,14.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
285063,1.0,0.0,18.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
285065,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
285066,0.0,0.0,9.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285067,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
285071,0.0,0.0,13.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285072,0.0,0.0,19.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
285073,0.0,0.0,16.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
285074,0.0,0.0,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285076,0.0,1.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285078,0.0,0.0,33.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
285080,0.0,0.0,18.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285081,0.0,0.0,8.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
285082,0.0,1.0,26.0,9.0,9.0,5.0,0.0,0.0,0.0,1.0,1.0
285083,0.0,0.0,16.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285085,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285087,0.0,0.0,21.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
285088,0.0,0.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285089,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
285091,1.0,0.0,23.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
285092,0.0,0.0,12.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
285093,0.0,0.0,17.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
285094,0.0,0.0,11.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
285095,0.0,1.0,36.0,17.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0
285096,0.0,0.0,10.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
285097,0.0,0.0,20.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
285098,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
285102,0.0,0.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
285104,0.0,1.0,25.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
285106,0.0,2.0,26.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0
285108,0.0,0.0,10.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
285109,0.0,2.0,24.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
285112,0.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
285114,0.0,0.0,20.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
285115,0.0,0.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285116,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285117,0.0,0.0,11.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285118,0.0,0.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
285119,0.0,0.0,10.0,3.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0
285124,0.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
285126,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285127,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285130,0.0,0.0,20.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0
285131,0.0,0.0,14.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285133,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285134,0.0,0.0,20.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
285135,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285137,0.0,2.0,24.0,7.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0
285138,0.0,0.0,13.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285139,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285140,0.0,0.0,22.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
285141,0.0,0.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
285143,0.0,0.0,15.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
285144,0.0,0.0,14.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
285146,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285147,0.0,0.0,7.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
285148,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285149,0.0,1.0,17.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
285150,0.0,0.0,24.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
285151,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285156,0.0,0.0,20.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
285157,0.0,0.0,24.0,13.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0
285159,0.0,0.0,28.0,18.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0
285160,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285163,0.0,0.0,19.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285164,0.0,0.0,4.0,8.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0
285165,0.0,0.0,13.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285166,0.0,0.0,10.0,14.0,14.0,2.0,2.0,0.0,3.0,0.0,0.0
285172,0.0,0.0,14.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
285173,0.0,0.0,14.0,5.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0
285175,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
285176,0.0,0.0,16.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
285177,0.0,0.0,18.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285178,0.0,0.0,18.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
285180,0.0,0.0,17.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
285183,0.0,0.0,12.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
285185,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285186,0.0,0.0,13.0,11.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0
285187,0.0,0.0,12.0,9.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0
285189,0.0,0.0,18.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
285190,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285191,0.0,0.0,18.0,6.0,19.0,1.0,0.0,1.0,0.0,4.0,0.0
285192,0.0,1.0,12.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285193,0.0,0.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
285197,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
285200,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285201,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285202,0.0,0.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285203,0.0,0.0,25.0,7.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
285204,0.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285206,0.0,0.0,9.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0
285207,0.0,0.0,9.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
285208,0.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
285209,0.0,0.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285210,1.0,0.0,20.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
285212,0.0,0.0,25.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
285213,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
285215,0.0,0.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285216,0.0,0.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
285218,0.0,0.0,18.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285219,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285220,0.0,1.0,10.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
285221,0.0,1.0,30.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
285222,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
285224,1.0,0.0,18.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
285225,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285226,0.0,0.0,11.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
285228,0.0,0.0,6.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
285229,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285230,0.0,0.0,13.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
285231,0.0,0.0,12.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
285232,0.0,0.0,16.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
285235,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285238,0.0,0.0,16.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
285239,0.0,0.0,24.0,10.0,15.0,3.0,0.0,0.0,2.0,1.0,0.0
285240,0.0,1.0,20.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0
285241,0.0,0.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
285242,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285243,0.0,0.0,19.0,17.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0
285245,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285246,0.0,0.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285248,0.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285249,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285250,0.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
285252,0.0,0.0,12.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
285253,1.0,1.0,33.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
285254,0.0,0.0,20.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
285256,0.0,0.0,7.0,9.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
285257,0.0,0.0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
285258,0.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
285259,0.0,1.0,18.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
285260,0.0,1.0,14.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
285261,0.0,0.0,13.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
285262,0.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285263,0.0,1.0,27.0,9.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0
285266,0.0,0.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285267,0.0,0.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285268,0.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
285269,0.0,0.0,13.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
285270,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
285271,0.0,0.0,16.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
285272,0.0,0.0,10.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
285273,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
285274,0.0,0.0,14.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
285275,0.0,0.0,12.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
285276,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
285277,0.0,0.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
285278,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285279,0.0,0.0,22.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
285280,0.0,1.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
285281,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285282,0.0,1.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
285283,0.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
285284,0.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285285,0.0,2.0,30.0,12.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
285286,0.0,0.0,12.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
285287,0.0,2.0,18.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
285288,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285289,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285290,0.0,0.0,17.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
285291,0.0,0.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
285292,0.0,0.0,12.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
285293,0.0,0.0,15.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
285294,0.0,0.0,21.0,19.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0
285296,0.0,0.0,14.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
285297,0.0,0.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285298,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
285299,0.0,0.0,6.0,11.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
285300,0.0,0.0,25.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
285302,0.0,0.0,22.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
285303,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285304,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285305,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
28A060,0.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
28A065,0.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
28E173,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28E175,0.0,0.0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
28E180,0.0,0.0,32.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
28E191,0.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
28E199,0.0,1.0,13.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
28E257,0.0,0.0,19.0,8.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
28E271,0.0,0.0,17.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
28E299,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28E300,0.0,1.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
28E301,0.0,0.0,12.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
295000,0.0,0.0,37.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
295001,0.0,0.0,32.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
295006,0.0,1.0,34.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
295008,0.0,0.0,49.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
295011,1.0,0.0,20.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
295017,0.0,0.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
295020,0.0,1.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
295021,0.0,1.0,39.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
295023,0.0,1.0,42.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
295024,0.0,1.0,32.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
295026,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295029,0.0,1.0,35.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
295036,1.0,0.0,51.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
295037,0.0,0.0,57.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295040,1.0,0.0,31.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
295041,0.0,0.0,47.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
295043,1.0,0.0,46.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
295044,0.0,1.0,35.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
295045,0.0,1.0,39.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
295046,0.0,0.0,27.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
295048,0.0,0.0,27.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
295050,1.0,0.0,31.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
295052,0.0,0.0,40.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
295055,0.0,2.0,34.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
295063,0.0,0.0,21.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
295066,0.0,0.0,46.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
295067,0.0,0.0,61.0,5.0,11.0,0.0,0.0,0.0,1.0,2.0,0.0
295068,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295070,0.0,0.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295071,0.0,0.0,33.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295072,0.0,0.0,51.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
295073,0.0,0.0,68.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
